Game 4054: Q-table size = 27126, Epsilon = 0.0100
Game 4055: Q-table size = 27126, Epsilon = 0.0100
Game 4056: Q-table size = 27126, Epsilon = 0.0100
Game 4057: Q-table size = 27126, Epsilon = 0.0100
Game 4058: Q-table size = 27126, Epsilon = 0.0100
Game 4059: Q-table size = 27126, Epsilon = 0.0100
Game 4060: Q-table size = 27126, Epsilon = 0.0100
Game 4061: Q-table size = 27126, Epsilon = 0.0100
Game 4062: Q-table size = 27126, Epsilon = 0.0100
Game 4063: Q-table size = 27126, Epsilon = 0.0100
Game 4064: Q-table size = 27126, Epsilon = 0.0100
Game 4065: Q-table size = 27126, Epsilon = 0.0100
Game 4066: Q-table size = 27126, Epsilon = 0.0100
Game 4067: Q-table size = 27126, Epsilon = 0.0100
Game 4068: Q-table size = 27126, Epsilon = 0.0100
Game 4069: Q-table size = 27126, Epsilon = 0.0100
Game 4070: Q-table size = 27126, Epsilon = 0.0100
Game 4071: Q-table size = 27126, Epsilon = 0.0100
Game 4072: Q-table size = 27126, Epsilon = 0.0100
Game 4073: Q-table size = 27126, Epsilon = 0.0100
Game 4074: Q-table size = 27126, Epsilon = 0.0100
Game 4075: Q-table size = 27126, Epsilon = 0.0100
Game 4076: Q-table size = 27126, Epsilon = 0.0100
Game 4077: Q-table size = 27126, Epsilon = 0.0100
Game 4078: Q-table size = 27126, Epsilon = 0.0100
Game 4079: Q-table size = 27126, Epsilon = 0.0100
Game 4080: Q-table size = 27126, Epsilon = 0.0100
Game 4081: Q-table size = 27126, Epsilon = 0.0100
Game 4082: Q-table size = 27126, Epsilon = 0.0100
Game 4083: Q-table size = 27126, Epsilon = 0.0100
Game 4084: Q-table size = 27126, Epsilon = 0.0100
Game 4085: Q-table size = 27126, Epsilon = 0.0100
Game 4086: Q-table size = 27126, Epsilon = 0.0100
Game 4087: Q-table size = 27126, Epsilon = 0.0100
Game 4088: Q-table size = 27126, Epsilon = 0.0100
Game 4089: Q-table size = 27126, Epsilon = 0.0100
Game 4090: Q-table size = 27126, Epsilon = 0.0100
Game 4091: Q-table size = 27126, Epsilon = 0.0100
Game 4092: Q-table size = 27126, Epsilon = 0.0100
Game 4093: Q-table size = 27126, Epsilon = 0.0100
Game 4094: Q-table size = 27126, Epsilon = 0.0100
Game 4095: Q-table size = 27126, Epsilon = 0.0100
Game 4096: Q-table size = 27126, Epsilon = 0.0100
Game 4097: Q-table size = 27126, Epsilon = 0.0100
Game 4098: Q-table size = 27126, Epsilon = 0.0100
Game 4099: Q-table size = 27126, Epsilon = 0.0100
Game 4100: Q-table size = 27126, Epsilon = 0.0100
Game 4101: Q-table size = 27126, Epsilon = 0.0100
Game 4102: Q-table size = 27126, Epsilon = 0.0100
Game 4103: Q-table size = 27126, Epsilon = 0.0100
Game 4104: Q-table size = 27126, Epsilon = 0.0100
Game 4105: Q-table size = 27126, Epsilon = 0.0100
Game 4106: Q-table size = 27126, Epsilon = 0.0100
Game 4107: Q-table size = 27126, Epsilon = 0.0100
Game 4108: Q-table size = 27126, Epsilon = 0.0100
Game 4109: Q-table size = 27126, Epsilon = 0.0100
Game 4110: Q-table size = 27126, Epsilon = 0.0100
Game 4111: Q-table size = 27126, Epsilon = 0.0100
Game 4112: Q-table size = 27126, Epsilon = 0.0100
Game 4113: Q-table size = 27126, Epsilon = 0.0100
Game 4114: Q-table size = 27126, Epsilon = 0.0100
Game 4115: Q-table size = 27126, Epsilon = 0.0100
Game 4116: Q-table size = 27126, Epsilon = 0.0100
Game 4117: Q-table size = 27126, Epsilon = 0.0100
Game 4118: Q-table size = 27126, Epsilon = 0.0100
Game 4119: Q-table size = 27126, Epsilon = 0.0100
Game 4120: Q-table size = 27126, Epsilon = 0.0100
Game 4121: Q-table size = 27126, Epsilon = 0.0100
Game 4122: Q-table size = 27126, Epsilon = 0.0100
Game 4123: Q-table size = 27126, Epsilon = 0.0100
Game 4124: Q-table size = 27126, Epsilon = 0.0100
Game 4125: Q-table size = 27126, Epsilon = 0.0100
Game 4126: Q-table size = 27126, Epsilon = 0.0100
Game 4127: Q-table size = 27126, Epsilon = 0.0100
Game 4128: Q-table size = 27126, Epsilon = 0.0100
Game 4129: Q-table size = 27126, Epsilon = 0.0100
Game 4130: Q-table size = 27126, Epsilon = 0.0100
Game 4131: Q-table size = 27126, Epsilon = 0.0100
Game 4132: Q-table size = 27126, Epsilon = 0.0100
Game 4133: Q-table size = 27126, Epsilon = 0.0100
Game 4134: Q-table size = 27126, Epsilon = 0.0100
Game 4135: Q-table size = 27126, Epsilon = 0.0100
Game 4136: Q-table size = 27126, Epsilon = 0.0100
Game 4137: Q-table size = 27126, Epsilon = 0.0100
Game 4138: Q-table size = 27126, Epsilon = 0.0100
Game 4139: Q-table size = 27126, Epsilon = 0.0100
Game 4140: Q-table size = 27126, Epsilon = 0.0100
Game 4141: Q-table size = 27126, Epsilon = 0.0100
Game 4142: Q-table size = 27126, Epsilon = 0.0100
Game 4143: Q-table size = 27126, Epsilon = 0.0100
Game 4144: Q-table size = 27126, Epsilon = 0.0100
Game 4145: Q-table size = 27126, Epsilon = 0.0100
Game 4146: Q-table size = 27126, Epsilon = 0.0100
Game 4147: Q-table size = 27126, Epsilon = 0.0100
Game 4148: Q-table size = 27126, Epsilon = 0.0100
Game 4149: Q-table size = 27126, Epsilon = 0.0100
Game 4150: Q-table size = 27126, Epsilon = 0.0100
Game 4151: Q-table size = 27126, Epsilon = 0.0100
Game 4152: Q-table size = 27126, Epsilon = 0.0100
Game 4153: Q-table size = 27126, Epsilon = 0.0100
Game 4154: Q-table size = 27126, Epsilon = 0.0100
Game 4155: Q-table size = 27126, Epsilon = 0.0100
Game 4156: Q-table size = 27126, Epsilon = 0.0100
Game 4157: Q-table size = 27126, Epsilon = 0.0100
Game 4158: Q-table size = 27126, Epsilon = 0.0100
Game 4159: Q-table size = 27126, Epsilon = 0.0100
Game 4160: Q-table size = 27126, Epsilon = 0.0100
Game 4161: Q-table size = 27126, Epsilon = 0.0100
Game 4162: Q-table size = 27126, Epsilon = 0.0100
Game 4163: Q-table size = 27126, Epsilon = 0.0100
Game 4164: Q-table size = 27126, Epsilon = 0.0100
Game 4165: Q-table size = 27138, Epsilon = 0.0100
Game 4166: Q-table size = 27138, Epsilon = 0.0100
Game 4167: Q-table size = 27138, Epsilon = 0.0100
Game 4168: Q-table size = 27138, Epsilon = 0.0100
Game 4169: Q-table size = 27138, Epsilon = 0.0100
Game 4170: Q-table size = 27138, Epsilon = 0.0100
Game 4171: Q-table size = 27138, Epsilon = 0.0100
Game 4172: Q-table size = 27138, Epsilon = 0.0100
Game 4173: Q-table size = 27138, Epsilon = 0.0100
Game 4174: Q-table size = 27138, Epsilon = 0.0100
Game 4175: Q-table size = 27138, Epsilon = 0.0100
Game 4176: Q-table size = 27138, Epsilon = 0.0100
Game 4177: Q-table size = 27138, Epsilon = 0.0100
Game 4178: Q-table size = 27138, Epsilon = 0.0100
Game 4179: Q-table size = 27138, Epsilon = 0.0100
Game 4180: Q-table size = 27138, Epsilon = 0.0100
Game 4181: Q-table size = 27138, Epsilon = 0.0100
Game 4182: Q-table size = 27138, Epsilon = 0.0100
Game 4183: Q-table size = 27138, Epsilon = 0.0100
Game 4184: Q-table size = 27138, Epsilon = 0.0100
Game 4185: Q-table size = 27138, Epsilon = 0.0100
Game 4186: Q-table size = 27138, Epsilon = 0.0100
Game 4187: Q-table size = 27138, Epsilon = 0.0100
Game 4188: Q-table size = 27138, Epsilon = 0.0100
Game 4189: Q-table size = 27138, Epsilon = 0.0100
Game 4190: Q-table size = 27138, Epsilon = 0.0100
Game 4191: Q-table size = 27138, Epsilon = 0.0100
Game 4192: Q-table size = 27138, Epsilon = 0.0100
Game 4193: Q-table size = 27138, Epsilon = 0.0100
Game 4194: Q-table size = 27138, Epsilon = 0.0100
Game 4195: Q-table size = 27143, Epsilon = 0.0100
Game 4196: Q-table size = 27143, Epsilon = 0.0100
Game 4197: Q-table size = 27143, Epsilon = 0.0100
Game 4198: Q-table size = 27143, Epsilon = 0.0100
Game 4199: Q-table size = 27143, Epsilon = 0.0100
Game 4200: Q-table size = 27143, Epsilon = 0.0100
Game 4201: Q-table size = 27143, Epsilon = 0.0100
Game 4202: Q-table size = 27143, Epsilon = 0.0100
Game 4203: Q-table size = 27143, Epsilon = 0.0100
Game 4204: Q-table size = 27143, Epsilon = 0.0100
Game 4205: Q-table size = 27143, Epsilon = 0.0100
Game 4206: Q-table size = 27143, Epsilon = 0.0100
Game 4207: Q-table size = 27143, Epsilon = 0.0100
Game 4208: Q-table size = 27143, Epsilon = 0.0100
Game 4209: Q-table size = 27143, Epsilon = 0.0100
Game 4210: Q-table size = 27143, Epsilon = 0.0100
Game 4211: Q-table size = 27143, Epsilon = 0.0100
Game 4212: Q-table size = 27143, Epsilon = 0.0100
Game 4213: Q-table size = 27143, Epsilon = 0.0100
Game 4214: Q-table size = 27143, Epsilon = 0.0100
Game 4215: Q-table size = 27143, Epsilon = 0.0100
Game 4216: Q-table size = 27143, Epsilon = 0.0100
Game 4217: Q-table size = 27143, Epsilon = 0.0100
Game 4218: Q-table size = 27143, Epsilon = 0.0100
Game 4219: Q-table size = 27143, Epsilon = 0.0100
Game 4220: Q-table size = 27143, Epsilon = 0.0100
Game 4221: Q-table size = 27143, Epsilon = 0.0100
Game 4222: Q-table size = 27143, Epsilon = 0.0100
Game 4223: Q-table size = 27143, Epsilon = 0.0100
Game 4224: Q-table size = 27143, Epsilon = 0.0100
Game 4225: Q-table size = 27143, Epsilon = 0.0100
Game 4226: Q-table size = 27143, Epsilon = 0.0100
Game 4227: Q-table size = 27143, Epsilon = 0.0100
Game 4228: Q-table size = 27143, Epsilon = 0.0100
Game 4229: Q-table size = 27143, Epsilon = 0.0100
Game 4230: Q-table size = 27143, Epsilon = 0.0100
Game 4231: Q-table size = 27143, Epsilon = 0.0100
Game 4232: Q-table size = 27143, Epsilon = 0.0100
Game 4233: Q-table size = 27143, Epsilon = 0.0100
Game 4234: Q-table size = 27143, Epsilon = 0.0100
Game 4235: Q-table size = 27143, Epsilon = 0.0100
Game 4236: Q-table size = 27143, Epsilon = 0.0100
Game 4237: Q-table size = 27143, Epsilon = 0.0100
Game 4238: Q-table size = 27143, Epsilon = 0.0100
Game 4239: Q-table size = 27143, Epsilon = 0.0100
Game 4240: Q-table size = 27143, Epsilon = 0.0100
Game 4241: Q-table size = 27143, Epsilon = 0.0100
Game 4242: Q-table size = 27143, Epsilon = 0.0100
Game 4243: Q-table size = 27143, Epsilon = 0.0100
Game 4244: Q-table size = 27154, Epsilon = 0.0100
Game 4245: Q-table size = 27154, Epsilon = 0.0100
Game 4246: Q-table size = 27154, Epsilon = 0.0100
Game 4247: Q-table size = 27154, Epsilon = 0.0100
Game 4248: Q-table size = 27154, Epsilon = 0.0100
Game 4249: Q-table size = 27154, Epsilon = 0.0100
Game 4250: Q-table size = 27154, Epsilon = 0.0100
Game 4251: Q-table size = 27154, Epsilon = 0.0100
Game 4252: Q-table size = 27154, Epsilon = 0.0100
Game 4253: Q-table size = 27154, Epsilon = 0.0100
Game 4254: Q-table size = 27154, Epsilon = 0.0100
Game 4255: Q-table size = 27154, Epsilon = 0.0100
Game 4256: Q-table size = 27154, Epsilon = 0.0100
Game 4257: Q-table size = 27154, Epsilon = 0.0100
Game 4258: Q-table size = 27154, Epsilon = 0.0100
Game 4259: Q-table size = 27154, Epsilon = 0.0100
Game 4260: Q-table size = 27154, Epsilon = 0.0100
Game 4261: Q-table size = 27154, Epsilon = 0.0100
Game 4262: Q-table size = 27154, Epsilon = 0.0100
Game 4263: Q-table size = 27154, Epsilon = 0.0100
Game 4264: Q-table size = 27154, Epsilon = 0.0100
Game 4265: Q-table size = 27154, Epsilon = 0.0100
Game 4266: Q-table size = 27154, Epsilon = 0.0100
Game 4267: Q-table size = 27154, Epsilon = 0.0100
Game 4268: Q-table size = 27154, Epsilon = 0.0100
Game 4269: Q-table size = 27154, Epsilon = 0.0100
Game 4270: Q-table size = 27154, Epsilon = 0.0100
Game 4271: Q-table size = 27154, Epsilon = 0.0100
Game 4272: Q-table size = 27154, Epsilon = 0.0100
Game 4273: Q-table size = 27154, Epsilon = 0.0100
Game 4274: Q-table size = 27154, Epsilon = 0.0100
Game 4275: Q-table size = 27154, Epsilon = 0.0100
Game 4276: Q-table size = 27154, Epsilon = 0.0100
Game 4277: Q-table size = 27154, Epsilon = 0.0100
Game 4278: Q-table size = 27154, Epsilon = 0.0100
Game 4279: Q-table size = 27154, Epsilon = 0.0100
Game 4280: Q-table size = 27154, Epsilon = 0.0100
Game 4281: Q-table size = 27154, Epsilon = 0.0100
Game 4282: Q-table size = 27154, Epsilon = 0.0100
Game 4283: Q-table size = 27154, Epsilon = 0.0100
Game 4284: Q-table size = 27154, Epsilon = 0.0100
Game 4285: Q-table size = 27154, Epsilon = 0.0100
Game 4286: Q-table size = 27154, Epsilon = 0.0100
Game 4287: Q-table size = 27154, Epsilon = 0.0100
Game 4288: Q-table size = 27154, Epsilon = 0.0100
Game 4289: Q-table size = 27154, Epsilon = 0.0100
Game 4290: Q-table size = 27154, Epsilon = 0.0100
Game 4291: Q-table size = 27154, Epsilon = 0.0100
Game 4292: Q-table size = 27154, Epsilon = 0.0100
Game 4293: Q-table size = 27154, Epsilon = 0.0100
Game 4294: Q-table size = 27154, Epsilon = 0.0100
Game 4295: Q-table size = 27154, Epsilon = 0.0100
Game 4296: Q-table size = 27154, Epsilon = 0.0100
Game 4297: Q-table size = 27154, Epsilon = 0.0100
Game 4298: Q-table size = 27154, Epsilon = 0.0100
Game 4299: Q-table size = 27154, Epsilon = 0.0100
Game 4300: Q-table size = 27154, Epsilon = 0.0100
Game 4301: Q-table size = 27154, Epsilon = 0.0100
Game 4302: Q-table size = 27154, Epsilon = 0.0100
Game 4303: Q-table size = 27154, Epsilon = 0.0100
Game 4304: Q-table size = 27154, Epsilon = 0.0100
Game 4305: Q-table size = 27154, Epsilon = 0.0100
Game 4306: Q-table size = 27154, Epsilon = 0.0100
Game 4307: Q-table size = 27154, Epsilon = 0.0100
Game 4308: Q-table size = 27154, Epsilon = 0.0100
Game 4309: Q-table size = 27154, Epsilon = 0.0100
Game 4310: Q-table size = 27154, Epsilon = 0.0100
Game 4311: Q-table size = 27154, Epsilon = 0.0100
Game 4312: Q-table size = 27154, Epsilon = 0.0100
Game 4313: Q-table size = 27154, Epsilon = 0.0100
Game 4314: Q-table size = 27154, Epsilon = 0.0100
Game 4315: Q-table size = 27154, Epsilon = 0.0100
Game 4316: Q-table size = 27154, Epsilon = 0.0100
Game 4317: Q-table size = 27154, Epsilon = 0.0100
Game 4318: Q-table size = 27154, Epsilon = 0.0100
Game 4319: Q-table size = 27154, Epsilon = 0.0100
Game 4320: Q-table size = 27154, Epsilon = 0.0100
Game 4321: Q-table size = 27154, Epsilon = 0.0100
Game 4322: Q-table size = 27154, Epsilon = 0.0100
Game 4323: Q-table size = 27154, Epsilon = 0.0100
Game 4324: Q-table size = 27154, Epsilon = 0.0100
Game 4325: Q-table size = 27154, Epsilon = 0.0100
Game 4326: Q-table size = 27154, Epsilon = 0.0100
Game 4327: Q-table size = 27154, Epsilon = 0.0100
Game 4328: Q-table size = 27154, Epsilon = 0.0100
Game 4329: Q-table size = 27154, Epsilon = 0.0100
Game 4330: Q-table size = 27154, Epsilon = 0.0100
Game 4331: Q-table size = 27154, Epsilon = 0.0100
Game 4332: Q-table size = 27154, Epsilon = 0.0100
Game 4333: Q-table size = 27166, Epsilon = 0.0100
Game 4334: Q-table size = 27166, Epsilon = 0.0100
Game 4335: Q-table size = 27166, Epsilon = 0.0100
Game 4336: Q-table size = 27166, Epsilon = 0.0100
Game 4337: Q-table size = 27166, Epsilon = 0.0100
Game 4338: Q-table size = 27166, Epsilon = 0.0100
Game 4339: Q-table size = 27166, Epsilon = 0.0100
Game 4340: Q-table size = 27166, Epsilon = 0.0100
Game 4341: Q-table size = 27166, Epsilon = 0.0100
Game 4342: Q-table size = 27166, Epsilon = 0.0100
Game 4343: Q-table size = 27166, Epsilon = 0.0100
Game 4344: Q-table size = 27166, Epsilon = 0.0100
Game 4345: Q-table size = 27166, Epsilon = 0.0100
Game 4346: Q-table size = 27166, Epsilon = 0.0100
Game 4347: Q-table size = 27166, Epsilon = 0.0100
Game 4348: Q-table size = 27166, Epsilon = 0.0100
Game 4349: Q-table size = 27166, Epsilon = 0.0100
Game 4350: Q-table size = 27166, Epsilon = 0.0100
Game 4351: Q-table size = 27166, Epsilon = 0.0100
Game 4352: Q-table size = 27166, Epsilon = 0.0100
Game 4353: Q-table size = 27166, Epsilon = 0.0100
Game 4354: Q-table size = 27176, Epsilon = 0.0100
Game 4355: Q-table size = 27176, Epsilon = 0.0100
Game 4356: Q-table size = 27176, Epsilon = 0.0100
Game 4357: Q-table size = 27176, Epsilon = 0.0100
Game 4358: Q-table size = 27176, Epsilon = 0.0100
Game 4359: Q-table size = 27176, Epsilon = 0.0100
Game 4360: Q-table size = 27176, Epsilon = 0.0100
Game 4361: Q-table size = 27176, Epsilon = 0.0100
Game 4362: Q-table size = 27176, Epsilon = 0.0100
Game 4363: Q-table size = 27176, Epsilon = 0.0100
Game 4364: Q-table size = 27176, Epsilon = 0.0100
Game 4365: Q-table size = 27176, Epsilon = 0.0100
Game 4366: Q-table size = 27176, Epsilon = 0.0100
Game 4367: Q-table size = 27176, Epsilon = 0.0100
Game 4368: Q-table size = 27176, Epsilon = 0.0100
Game 4369: Q-table size = 27176, Epsilon = 0.0100
Game 4370: Q-table size = 27176, Epsilon = 0.0100
Game 4371: Q-table size = 27176, Epsilon = 0.0100
Game 4372: Q-table size = 27176, Epsilon = 0.0100
Game 4373: Q-table size = 27176, Epsilon = 0.0100
Game 4374: Q-table size = 27176, Epsilon = 0.0100
Game 4375: Q-table size = 27176, Epsilon = 0.0100
Game 4376: Q-table size = 27176, Epsilon = 0.0100
Game 4377: Q-table size = 27176, Epsilon = 0.0100
Game 4378: Q-table size = 27176, Epsilon = 0.0100
Game 4379: Q-table size = 27176, Epsilon = 0.0100
Game 4380: Q-table size = 27176, Epsilon = 0.0100
Game 4381: Q-table size = 27176, Epsilon = 0.0100
Game 4382: Q-table size = 27176, Epsilon = 0.0100
Game 4383: Q-table size = 27176, Epsilon = 0.0100
Game 4384: Q-table size = 27176, Epsilon = 0.0100
Game 4385: Q-table size = 27176, Epsilon = 0.0100
Game 4386: Q-table size = 27176, Epsilon = 0.0100
Game 4387: Q-table size = 27176, Epsilon = 0.0100
Game 4388: Q-table size = 27176, Epsilon = 0.0100
Game 4389: Q-table size = 27176, Epsilon = 0.0100
Game 4390: Q-table size = 27176, Epsilon = 0.0100
Game 4391: Q-table size = 27176, Epsilon = 0.0100
Game 4392: Q-table size = 27176, Epsilon = 0.0100
Game 4393: Q-table size = 27176, Epsilon = 0.0100
Game 4394: Q-table size = 27176, Epsilon = 0.0100
Game 4395: Q-table size = 27176, Epsilon = 0.0100
Game 4396: Q-table size = 27176, Epsilon = 0.0100
Game 4397: Q-table size = 27176, Epsilon = 0.0100
Game 4398: Q-table size = 27178, Epsilon = 0.0100
Game 4399: Q-table size = 27178, Epsilon = 0.0100
Game 4400: Q-table size = 27178, Epsilon = 0.0100
Game 4401: Q-table size = 27178, Epsilon = 0.0100
Game 4402: Q-table size = 27178, Epsilon = 0.0100
Game 4403: Q-table size = 27178, Epsilon = 0.0100
Game 4404: Q-table size = 27178, Epsilon = 0.0100
Game 4405: Q-table size = 27178, Epsilon = 0.0100
Game 4406: Q-table size = 27178, Epsilon = 0.0100
Game 4407: Q-table size = 27178, Epsilon = 0.0100
Game 4408: Q-table size = 27178, Epsilon = 0.0100
Game 4409: Q-table size = 27178, Epsilon = 0.0100
Game 4410: Q-table size = 27178, Epsilon = 0.0100
Game 4411: Q-table size = 27178, Epsilon = 0.0100
Game 4412: Q-table size = 27178, Epsilon = 0.0100
Game 4413: Q-table size = 27178, Epsilon = 0.0100
Game 4414: Q-table size = 27178, Epsilon = 0.0100
Game 4415: Q-table size = 27178, Epsilon = 0.0100
Game 4416: Q-table size = 27178, Epsilon = 0.0100
Game 4417: Q-table size = 27178, Epsilon = 0.0100
Game 4418: Q-table size = 27178, Epsilon = 0.0100
Game 4419: Q-table size = 27178, Epsilon = 0.0100
Game 4420: Q-table size = 27178, Epsilon = 0.0100
Game 4421: Q-table size = 27178, Epsilon = 0.0100
Game 4422: Q-table size = 27178, Epsilon = 0.0100
Game 4423: Q-table size = 27178, Epsilon = 0.0100
Game 4424: Q-table size = 27178, Epsilon = 0.0100
Game 4425: Q-table size = 27178, Epsilon = 0.0100
Game 4426: Q-table size = 27178, Epsilon = 0.0100
Game 4427: Q-table size = 27178, Epsilon = 0.0100
Game 4428: Q-table size = 27178, Epsilon = 0.0100
Game 4429: Q-table size = 27178, Epsilon = 0.0100
Game 4430: Q-table size = 27178, Epsilon = 0.0100
Game 4431: Q-table size = 27178, Epsilon = 0.0100
Game 4432: Q-table size = 27178, Epsilon = 0.0100
Game 4433: Q-table size = 27178, Epsilon = 0.0100
Game 4434: Q-table size = 27178, Epsilon = 0.0100
Game 4435: Q-table size = 27178, Epsilon = 0.0100
Game 4436: Q-table size = 27178, Epsilon = 0.0100
Game 4437: Q-table size = 27178, Epsilon = 0.0100
Game 4438: Q-table size = 27178, Epsilon = 0.0100
Game 4439: Q-table size = 27178, Epsilon = 0.0100
Game 4440: Q-table size = 27178, Epsilon = 0.0100
Game 4441: Q-table size = 27178, Epsilon = 0.0100
Game 4442: Q-table size = 27178, Epsilon = 0.0100
Game 4443: Q-table size = 27178, Epsilon = 0.0100
Game 4444: Q-table size = 27178, Epsilon = 0.0100
Game 4445: Q-table size = 27178, Epsilon = 0.0100
Game 4446: Q-table size = 27178, Epsilon = 0.0100
Game 4447: Q-table size = 27178, Epsilon = 0.0100
Game 4448: Q-table size = 27178, Epsilon = 0.0100
Game 4449: Q-table size = 27178, Epsilon = 0.0100
Game 4450: Q-table size = 27178, Epsilon = 0.0100
Game 4451: Q-table size = 27178, Epsilon = 0.0100
Game 4452: Q-table size = 27178, Epsilon = 0.0100
Game 4453: Q-table size = 27178, Epsilon = 0.0100
Game 4454: Q-table size = 27178, Epsilon = 0.0100
Game 4455: Q-table size = 27178, Epsilon = 0.0100
Game 4456: Q-table size = 27178, Epsilon = 0.0100
Game 4457: Q-table size = 27178, Epsilon = 0.0100
Game 4458: Q-table size = 27178, Epsilon = 0.0100
Game 4459: Q-table size = 27178, Epsilon = 0.0100
Game 4460: Q-table size = 27178, Epsilon = 0.0100
Game 4461: Q-table size = 27178, Epsilon = 0.0100
Game 4462: Q-table size = 27178, Epsilon = 0.0100
Game 4463: Q-table size = 27178, Epsilon = 0.0100
Game 4464: Q-table size = 27178, Epsilon = 0.0100
Game 4465: Q-table size = 27189, Epsilon = 0.0100
Game 4466: Q-table size = 27189, Epsilon = 0.0100
Game 4467: Q-table size = 27189, Epsilon = 0.0100
Game 4468: Q-table size = 27189, Epsilon = 0.0100
Game 4469: Q-table size = 27189, Epsilon = 0.0100
Game 4470: Q-table size = 27189, Epsilon = 0.0100
Game 4471: Q-table size = 27189, Epsilon = 0.0100
Game 4472: Q-table size = 27189, Epsilon = 0.0100
Game 4473: Q-table size = 27207, Epsilon = 0.0100
Game 4474: Q-table size = 27207, Epsilon = 0.0100
Game 4475: Q-table size = 27207, Epsilon = 0.0100
Game 4476: Q-table size = 27207, Epsilon = 0.0100
Game 4477: Q-table size = 27207, Epsilon = 0.0100
Game 4478: Q-table size = 27207, Epsilon = 0.0100
Game 4479: Q-table size = 27207, Epsilon = 0.0100
Game 4480: Q-table size = 27207, Epsilon = 0.0100
Game 4481: Q-table size = 27207, Epsilon = 0.0100
Game 4482: Q-table size = 27207, Epsilon = 0.0100
Game 4483: Q-table size = 27207, Epsilon = 0.0100
Game 4484: Q-table size = 27207, Epsilon = 0.0100
Game 4485: Q-table size = 27207, Epsilon = 0.0100
Game 4486: Q-table size = 27207, Epsilon = 0.0100
Game 4487: Q-table size = 27207, Epsilon = 0.0100
Game 4488: Q-table size = 27207, Epsilon = 0.0100
Game 4489: Q-table size = 27207, Epsilon = 0.0100
Game 4490: Q-table size = 27207, Epsilon = 0.0100
Game 4491: Q-table size = 27207, Epsilon = 0.0100
Game 4492: Q-table size = 27207, Epsilon = 0.0100
Game 4493: Q-table size = 27207, Epsilon = 0.0100
Game 4494: Q-table size = 27207, Epsilon = 0.0100
Game 4495: Q-table size = 27207, Epsilon = 0.0100
Game 4496: Q-table size = 27207, Epsilon = 0.0100
Game 4497: Q-table size = 27207, Epsilon = 0.0100
Game 4498: Q-table size = 27207, Epsilon = 0.0100
Game 4499: Q-table size = 27207, Epsilon = 0.0100
Game 4500: Q-table size = 27207, Epsilon = 0.0100
Game 4501: Q-table size = 27207, Epsilon = 0.0100
Game 4502: Q-table size = 27207, Epsilon = 0.0100
Game 4503: Q-table size = 27207, Epsilon = 0.0100
Game 4504: Q-table size = 27207, Epsilon = 0.0100
Game 4505: Q-table size = 27207, Epsilon = 0.0100
Game 4506: Q-table size = 27207, Epsilon = 0.0100
Game 4507: Q-table size = 27207, Epsilon = 0.0100
Game 4508: Q-table size = 27207, Epsilon = 0.0100
Game 4509: Q-table size = 27207, Epsilon = 0.0100
Game 4510: Q-table size = 27207, Epsilon = 0.0100
Game 4511: Q-table size = 27207, Epsilon = 0.0100
Game 4512: Q-table size = 27207, Epsilon = 0.0100
Game 4513: Q-table size = 27207, Epsilon = 0.0100
Game 4514: Q-table size = 27207, Epsilon = 0.0100
Game 4515: Q-table size = 27207, Epsilon = 0.0100
Game 4516: Q-table size = 27207, Epsilon = 0.0100
Game 4517: Q-table size = 27207, Epsilon = 0.0100
Game 4518: Q-table size = 27207, Epsilon = 0.0100
Game 4519: Q-table size = 27207, Epsilon = 0.0100
Game 4520: Q-table size = 27207, Epsilon = 0.0100
Game 4521: Q-table size = 27207, Epsilon = 0.0100
Game 4522: Q-table size = 27207, Epsilon = 0.0100
Game 4523: Q-table size = 27207, Epsilon = 0.0100
Game 4524: Q-table size = 27207, Epsilon = 0.0100
Game 4525: Q-table size = 27207, Epsilon = 0.0100
Game 4526: Q-table size = 27207, Epsilon = 0.0100
Game 4527: Q-table size = 27207, Epsilon = 0.0100
Game 4528: Q-table size = 27207, Epsilon = 0.0100
Game 4529: Q-table size = 27207, Epsilon = 0.0100
Game 4530: Q-table size = 27207, Epsilon = 0.0100
Game 4531: Q-table size = 27207, Epsilon = 0.0100
Game 4532: Q-table size = 27207, Epsilon = 0.0100
Game 4533: Q-table size = 27207, Epsilon = 0.0100
Game 4534: Q-table size = 27207, Epsilon = 0.0100
Game 4535: Q-table size = 27207, Epsilon = 0.0100
Game 4536: Q-table size = 27207, Epsilon = 0.0100
Game 4537: Q-table size = 27207, Epsilon = 0.0100
Game 4538: Q-table size = 27207, Epsilon = 0.0100
Game 4539: Q-table size = 27207, Epsilon = 0.0100
Game 4540: Q-table size = 27207, Epsilon = 0.0100
Game 4541: Q-table size = 27207, Epsilon = 0.0100
Game 4542: Q-table size = 27207, Epsilon = 0.0100
Game 4543: Q-table size = 27207, Epsilon = 0.0100
Game 4544: Q-table size = 27207, Epsilon = 0.0100
Game 4545: Q-table size = 27207, Epsilon = 0.0100
Game 4546: Q-table size = 27207, Epsilon = 0.0100
Game 4547: Q-table size = 27207, Epsilon = 0.0100
Game 4548: Q-table size = 27207, Epsilon = 0.0100
Game 4549: Q-table size = 27207, Epsilon = 0.0100
Game 4550: Q-table size = 27207, Epsilon = 0.0100
Game 4551: Q-table size = 27207, Epsilon = 0.0100
Game 4552: Q-table size = 27207, Epsilon = 0.0100
Game 4553: Q-table size = 27207, Epsilon = 0.0100
